Price,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
Ticker,BTC-USD,^GSPC,BTC-USD,^GSPC,BTC-USD,^GSPC,BTC-USD,^GSPC,BTC-USD,^GSPC
Date,,,,,,,,,,
2022-06-12,26762.6484375,,28502.685546875,,26762.6484375,,28373.513671875,,34163220274.0,
2022-06-13,22487.388671875,3749.6298828125,26795.58984375,3838.14990234375,22141.2578125,3734.300048828125,26737.578125,3838.14990234375,68204556440.0,5636890000.0
2022-06-14,22206.79296875,3735.47998046875,23018.951171875,3778.179931640625,20950.818359375,3705.679931640625,22487.986328125,3763.52001953125,50913575242.0,5153890000.0
2022-06-15,22572.83984375,3789.989990234375,22642.671875,3837.56005859375,20178.376953125,3722.300048828125,22196.73046875,3764.050048828125,54912007015.0,5530480000.0
2022-06-16,20381.650390625,3666.77001953125,22868.921875,3728.179931640625,20265.2265625,3639.77001953125,22576.3046875,3728.179931640625,31183975654.0,5644930000.0
2022-06-17,20471.482421875,3674.840087890625,21243.3125,3707.7099609375,20326.51953125,3636.8701171875,20385.71875,3665.89990234375,27132421514.0,8520740000.0
2022-06-18,19017.642578125,,20736.041015625,,17708.623046875,,20473.42578125,,42009436760.0,
2022-06-19,20553.271484375,,20683.822265625,,18067.15234375,,19010.90234375,,35329942625.0,
2022-06-20,20599.537109375,,20913.322265625,,19689.169921875,,20553.37109375,,30818458597.0,
2022-06-21,20710.59765625,3764.7900390625,21620.62890625,3779.64990234375,20415.0625,3715.31005859375,20594.294921875,3715.31005859375,28970212744.0,5292260000.0
2022-06-22,19987.029296875,3759.889892578125,20835.75,3801.7900390625,19848.078125,3717.68994140625,20719.4140625,3733.889892578125,28574793478.0,5058990000.0
2022-06-23,21085.876953125,3795.72998046875,21135.76171875,3802.580078125,19950.1171875,3743.52001953125,19986.607421875,3774.7099609375,26188097173.0,5098640000.0
2022-06-24,21231.65625,3911.739990234375,21472.91796875,3913.64990234375,20777.51171875,3821.75,21084.6484375,3821.75,24957784918.0,8120260000.0
2022-06-25,21502.337890625,,21520.9140625,,20964.5859375,,21233.609375,,18372538715.0,
2022-06-26,21027.294921875,,21783.724609375,,21016.26953125,,21496.494140625,,18027170497.0,
2022-06-27,20735.478515625,3900.110107421875,21478.08984375,3927.719970703125,20620.19921875,3889.659912109375,21028.23828125,3920.760009765625,20965695707.0,4325310000.0
2022-06-28,20280.634765625,3821.550048828125,21164.423828125,3945.860107421875,20228.8125,3820.139892578125,20731.544921875,3913.0,21381535161.0,4270120000.0
2022-06-29,20104.0234375,3818.830078125,20364.15625,3836.5,19937.791015625,3799.02001953125,20281.169921875,3825.090087890625,23552740328.0,4211240000.0
2022-06-30,19784.7265625,3785.3798828125,20141.16015625,3818.989990234375,18729.65625,3738.669921875,20108.3125,3785.989990234375,26267239923.0,4840070000.0
2022-07-01,19269.3671875,3825.330078125,20632.671875,3829.820068359375,19073.708984375,3752.10009765625,19820.470703125,3781.0,30767551159.0,4046950000.0
2022-07-02,19242.255859375,,19371.748046875,,19027.08203125,,19274.8359375,,18100418740.0,
2022-07-03,19297.076171875,,19558.26953125,,18966.951171875,,19242.095703125,,16390821947.0,
2022-07-04,20231.26171875,,20258.748046875,,19063.06640625,,19297.314453125,,21594638208.0,
2022-07-05,20190.115234375,3831.389892578125,20635.466796875,3832.18994140625,19341.232421875,3742.06005859375,20225.353515625,3792.610107421875,26715546990.0,5076590000.0
2022-07-06,20548.24609375,3845.080078125,20595.529296875,3870.909912109375,19823.51171875,3809.3701171875,20194.619140625,3831.97998046875,24598943708.0,4417720000.0
2022-07-07,21637.587890625,3902.6201171875,21771.81640625,3910.6298828125,20296.103515625,3858.85009765625,20547.814453125,3858.85009765625,25814972520.0,4057770000.0
2022-07-08,21731.1171875,3899.3798828125,22314.94140625,3918.5,21257.453125,3869.340087890625,21637.154296875,3888.260009765625,49899834488.0,3521620000.0
2022-07-09,21592.20703125,,21877.138671875,,21445.95703125,,21716.828125,,29641127858.0,
2022-07-10,20860.44921875,,21591.080078125,,20727.123046875,,21591.080078125,,28688807249.0,
2022-07-11,19970.556640625,3854.429931640625,20856.353515625,3880.93994140625,19924.5390625,3847.219970703125,20856.353515625,3880.93994140625,24150249025.0,3423480000.0
2022-07-12,19323.9140625,3818.800048828125,20043.4453125,3873.409912109375,19308.53125,3802.360107421875,19970.474609375,3851.949951171875,25810220018.0,3817210000.0
2022-07-13,20212.07421875,3801.780029296875,20223.052734375,3829.43994140625,18999.953125,3759.070068359375,19325.97265625,3779.669921875,33042430345.0,4109390000.0
2022-07-14,20569.919921875,3790.3798828125,20789.89453125,3796.409912109375,19689.2578125,3721.56005859375,20211.466796875,3763.989990234375,31158743333.0,4199690000.0
2022-07-15,20836.328125,3863.159912109375,21138.244140625,3863.6201171875,20397.0,3817.179931640625,20573.15625,3818.0,25905575359.0,4143800000.0
2022-07-16,21190.31640625,,21514.404296875,,20518.8984375,,20834.103515625,,24302954056.0,
2022-07-17,20779.34375,,21600.640625,,20778.1796875,,21195.041015625,,22927802083.0,
2022-07-18,22485.689453125,3830.85009765625,22633.033203125,3902.43994140625,20781.912109375,3818.6298828125,20781.912109375,3883.7900390625,39974475562.0,4046870000.0
2022-07-19,23389.43359375,3936.68994140625,23666.962890625,3939.81005859375,21683.40625,3860.72998046875,22467.849609375,3860.72998046875,48765202697.0,4041070000.0
2022-07-20,23231.732421875,3959.89990234375,24196.818359375,3974.1298828125,23009.94921875,3922.030029296875,23393.19140625,3935.320068359375,42932549127.0,4185300000.0
2022-07-21,23164.62890625,3998.949951171875,23388.322265625,3999.2900390625,22431.1484375,3927.639892578125,23233.201171875,3955.469970703125,33631012204.0,4132790000.0
2022-07-22,22714.978515625,3961.6298828125,23671.927734375,4012.43994140625,22603.416015625,3938.860107421875,23163.751953125,3998.429931640625,31421555646.0,3979240000.0
2022-07-23,22465.478515625,,22977.2109375,,22002.91015625,,22706.984375,,24021799169.0,
2022-07-24,22609.1640625,,22974.001953125,,22306.83984375,,22465.509765625,,23565495303.0,
2022-07-25,21361.701171875,3966.840087890625,22649.12109375,3975.300048828125,21361.642578125,3943.4599609375,22607.15625,3965.719970703125,35574561406.0,3568340000.0
2022-07-26,21239.75390625,3921.050048828125,21361.12109375,3953.219970703125,20776.81640625,3910.739990234375,21361.12109375,3953.219970703125,28624673855.0,3778950000.0
2022-07-27,22930.548828125,4023.610107421875,22986.529296875,4039.56005859375,21070.806640625,3951.429931640625,21244.169921875,3951.429931640625,31758955233.0,4112180000.0
2022-07-28,23843.88671875,4072.429931640625,24110.470703125,4078.949951171875,22722.265625,3992.969970703125,22933.640625,4026.1298828125,40212386158.0,4413000000.0
2022-07-29,23804.6328125,4130.2900390625,24294.787109375,4140.14990234375,23481.173828125,4079.219970703125,23845.212890625,4087.330078125,35887249746.0,4616360000.0
2022-07-30,23656.20703125,,24572.580078125,,23580.5078125,,23796.818359375,,28148218301.0,
2022-07-31,23336.896484375,,24121.642578125,,23275.703125,,23652.0703125,,23553591896.0,
2022-08-01,23314.19921875,4118.6298828125,23464.787109375,4144.9501953125,22890.796875,4096.02001953125,23336.71875,4112.3798828125,25849159141.0,4202810000.0
2022-08-02,22978.1171875,4091.18994140625,23415.041015625,4140.47021484375,22710.083984375,4079.81005859375,23308.43359375,4104.2099609375,28389250717.0,4727710000.0
2022-08-03,22846.5078125,4155.169921875,23578.650390625,4167.66015625,22747.8359375,4107.9599609375,22981.302734375,4107.9599609375,26288169966.0,4351760000.0
2022-08-04,22630.95703125,4151.93994140625,23198.009765625,4161.2900390625,22485.701171875,4135.419921875,22848.21484375,4154.85009765625,25120229769.0,4283320000.0
2022-08-05,23289.314453125,4145.18994140625,23422.828125,4151.580078125,22612.177734375,4107.31005859375,22626.833984375,4115.8701171875,28881249043.0,4085940000.0
2022-08-06,22961.279296875,,23326.5625,,22961.279296875,,23291.423828125,,15978259885.0,
2022-08-07,23175.890625,,23359.009765625,,22894.556640625,,22963.505859375,,15886817043.0,
2022-08-08,23809.486328125,4140.06005859375,24203.689453125,4186.6201171875,23176.546875,4128.97021484375,23179.52734375,4155.93017578125,28575544847.0,4221090000.0
2022-08-09,23164.318359375,4122.47021484375,23898.615234375,4137.2998046875,22982.0,4112.08984375,23811.484375,4133.10986328125,23555719219.0,3913090000.0
2022-08-10,23947.642578125,4210.240234375,24127.4140625,4211.02978515625,22771.51953125,4177.259765625,23162.8984375,4181.02001953125,32837431722.0,4546010000.0
2022-08-11,23957.529296875,4207.27001953125,24822.62890625,4257.91015625,23900.99609375,4201.41015625,23948.345703125,4227.39990234375,37127036580.0,4630200000.0
2022-08-12,24402.818359375,4280.14990234375,24412.56640625,4280.47021484375,23657.265625,4219.77978515625,23957.203125,4225.02001953125,27265804688.0,3788010000.0
2022-08-13,24424.068359375,,24860.05078125,,24346.115234375,,24402.1875,,22987346289.0,
2022-08-14,24319.333984375,,24974.9140625,,24206.259765625,,24429.056640625,,22994133555.0,
2022-08-15,24136.97265625,4297.14013671875,25135.58984375,4301.7900390625,23839.775390625,4256.89990234375,24318.31640625,4269.3701171875,35123501685.0,3696830000.0
2022-08-16,23883.291015625,4305.2001953125,24228.416015625,4325.27978515625,23733.5,4277.77001953125,24126.13671875,4290.4599609375,27753685646.0,4329820000.0
2022-08-17,23335.998046875,4274.0400390625,24407.05859375,4302.18017578125,23243.353515625,4253.080078125,23881.31640625,4280.39990234375,30931623076.0,3885030000.0
2022-08-18,23212.73828125,4283.740234375,23563.83203125,4292.52978515625,23177.6015625,4261.97998046875,23341.0390625,4273.1298828125,23747613147.0,3340330000.0
2022-08-19,20877.552734375,4228.47998046875,23213.3125,4266.31005859375,20868.84765625,4218.7001953125,23213.3125,4266.31005859375,40509610260.0,3761340000.0
2022-08-20,21166.060546875,,21350.806640625,,20856.73046875,,20872.841796875,,27595671000.0,
2022-08-21,21534.12109375,,21668.845703125,,21103.197265625,,21160.392578125,,23102307723.0,
2022-08-22,21398.908203125,4137.990234375,21531.462890625,4195.080078125,20939.18359375,4129.85986328125,21531.462890625,4195.080078125,31666498758.0,3907430000.0
2022-08-23,21528.087890625,4128.72998046875,21646.203125,4159.77001953125,20955.138671875,4124.02978515625,21401.044921875,4133.08984375,31878280659.0,3823520000.0
2022-08-24,21395.01953125,4140.77001953125,21783.076171875,4156.56005859375,21195.005859375,4119.97021484375,21526.455078125,4126.5498046875,31962253368.0,3583630000.0
2022-08-25,21600.904296875,4199.1201171875,21789.63671875,4200.5400390625,21362.44140625,4147.58984375,21395.458984375,4153.259765625,31028679593.0,3566870000.0
2022-08-26,20260.01953125,4057.659912109375,21804.908203125,4203.0400390625,20199.482421875,4057.659912109375,21596.0859375,4198.740234375,42326789564.0,3832750000.0
2022-08-27,20041.73828125,,20340.775390625,,19890.5234375,,20262.48046875,,30116729776.0,
2022-08-28,19616.814453125,,20139.0546875,,19616.814453125,,20041.03515625,,24366810591.0,
2022-08-29,20297.994140625,4030.610107421875,20357.462890625,4062.989990234375,19600.78515625,4017.419921875,19615.154296875,4034.580078125,32637854078.0,3396510000.0
2022-08-30,19796.80859375,3986.159912109375,20542.64453125,4044.97998046875,19617.640625,3965.2099609375,20298.611328125,4041.25,34483360283.0,3835860000.0
2022-08-31,20049.763671875,3955.0,20420.990234375,4015.3701171875,19799.58203125,3954.530029296875,19799.58203125,4000.669921875,33225232872.0,4542490000.0
2022-09-01,20127.140625,3966.85009765625,20198.390625,3970.22998046875,19653.96875,3903.64990234375,20050.498046875,3936.72998046875,30182031010.0,4152250000.0
2022-09-02,19969.771484375,3924.260009765625,20401.568359375,4018.429931640625,19814.765625,3906.2099609375,20126.072265625,3994.659912109375,29123998928.0,3665850000.0
2022-09-03,19832.087890625,,20037.009765625,,19698.35546875,,19969.71875,,23613051457.0,
2022-09-04,19986.712890625,,19999.689453125,,19636.81640625,,19832.470703125,,25245861652.0,
2022-09-05,19812.37109375,,20031.16015625,,19673.046875,,19988.7890625,,28813460025.0,
2022-09-06,18837.66796875,3908.18994140625,20155.26953125,3942.550048828125,18800.171875,3886.75,19817.724609375,3930.889892578125,43403978910.0,4127340000.0
2022-09-07,19290.32421875,3979.8701171875,19427.171875,3987.889892578125,18644.466796875,3906.030029296875,18837.68359375,3909.429931640625,35239757134.0,3890320000.0
2022-09-08,19329.833984375,4006.179931640625,19417.3515625,4010.5,19076.71484375,3944.81005859375,19289.94140625,3959.93994140625,32194477850.0,3966850000.0
2022-09-09,21381.15234375,4067.360107421875,21439.41015625,4076.81005859375,19310.962890625,4022.93994140625,19328.140625,4022.93994140625,48469528171.0,3901940000.0
2022-09-10,21680.5390625,,21760.275390625,,21168.72265625,,21376.912109375,,36913738894.0,
2022-09-11,21769.255859375,,21770.552734375,,21406.9453125,,21678.54296875,,34493951963.0,
2022-09-12,22370.44921875,4110.41015625,22439.181640625,4119.27978515625,21603.896484375,4083.669921875,21770.1484375,4083.669921875,50212088965.0,3814200000.0
2022-09-13,20296.70703125,3932.68994140625,22673.8203125,4037.1201171875,20062.669921875,3921.280029296875,22371.48046875,4037.1201171875,51091116622.0,4224550000.0
2022-09-14,20241.08984375,3946.010009765625,20467.201171875,3961.93994140625,19793.396484375,3912.179931640625,20184.5546875,3940.72998046875,37872380889.0,4293240000.0
2022-09-15,19701.2109375,3901.35009765625,20318.166015625,3959.139892578125,19636.734375,3888.280029296875,20242.2890625,3932.409912109375,36389011503.0,4441830000.0
2022-09-16,19772.583984375,3873.330078125,19870.62890625,3880.949951171875,19400.076171875,3837.080078125,19704.005859375,3880.949951171875,30123362273.0,7954650000.0
2022-09-17,20127.576171875,,20162.53125,,19777.033203125,,19777.033203125,,24957448100.0,
2022-09-18,19419.505859375,,20127.234375,,19387.4921875,,20127.234375,,31254779144.0,
2022-09-19,19544.12890625,3899.889892578125,19639.48046875,3900.449951171875,18390.318359375,3838.5,19418.572265625,3849.909912109375,40177002624.0,3766850000.0
2022-09-20,18890.7890625,3855.929931640625,19602.45703125,3876.010009765625,18813.455078125,3827.5400390625,19545.591796875,3875.22998046875,36791346508.0,4058050000.0
2022-09-21,18547.400390625,3789.929931640625,19674.630859375,3907.070068359375,18290.314453125,3789.489990234375,18891.283203125,3871.39990234375,46363793975.0,4078330000.0
2022-09-22,19413.55078125,3757.989990234375,19456.91015625,3790.89990234375,18415.591796875,3749.449951171875,18534.650390625,3782.360107421875,41135767926.0,4284600000.0
2022-09-23,19297.638671875,3693.22998046875,19464.671875,3727.139892578125,18617.552734375,3647.469970703125,19412.400390625,3727.139892578125,38896078052.0,5144270000.0
2022-09-24,18937.01171875,,19310.197265625,,18861.974609375,,19296.990234375,,26149643168.0,
2022-09-25,18802.09765625,,19134.732421875,,18696.46875,,18936.310546875,,23359966112.0,
2022-09-26,19222.671875,3655.0400390625,19274.873046875,3715.669921875,18721.28515625,3644.760009765625,18803.900390625,3682.719970703125,44148798321.0,4886140000.0
2022-09-27,19110.546875,3647.2900390625,20338.455078125,3717.530029296875,18915.66796875,3623.2900390625,19221.83984375,3686.43994140625,58571439619.0,4577740000.0
2022-09-28,19426.720703125,3719.0400390625,19688.34375,3736.739990234375,18553.296875,3640.610107421875,19104.62109375,3651.93994140625,53071298734.0,4684850000.0
2022-09-29,19573.05078125,3640.469970703125,19589.265625,3687.010009765625,18924.353515625,3610.39990234375,19427.779296875,3687.010009765625,41037843771.0,4681810000.0
2022-09-30,19431.7890625,3585.6201171875,20109.849609375,3671.43994140625,19265.662109375,3584.1298828125,19573.431640625,3633.47998046875,43975248085.0,5645360000.0
2022-10-01,19312.095703125,,19471.154296875,,19231.08203125,,19431.10546875,,18719537670.0,
2022-10-02,19044.107421875,,19370.30859375,,18970.62109375,,19311.849609375,,20765955327.0,
2022-10-03,19623.580078125,3678.429931640625,19653.54296875,3698.35009765625,19025.2265625,3604.929931640625,19044.068359375,3609.780029296875,30484729489.0,4806680000.0
2022-10-04,20336.84375,3790.929931640625,20380.34375,3791.919921875,19523.83984375,3726.4599609375,19623.583984375,3726.4599609375,35887278685.0,5146580000.0
2022-10-05,20160.716796875,3783.280029296875,20343.748046875,3806.909912109375,19801.80078125,3722.659912109375,20335.900390625,3753.25,33223790572.0,4293180000.0
2022-10-06,19955.443359375,3744.52001953125,20408.392578125,3797.929931640625,19900.087890625,3739.219970703125,20161.0390625,3771.969970703125,34711412966.0,4252100000.0
2022-10-07,19546.849609375,3639.659912109375,20041.0859375,3706.739990234375,19395.79296875,3620.72998046875,19957.55859375,3706.739990234375,29227315390.0,4449660000.0
2022-10-08,19416.568359375,,19601.6953125,,19299.4140625,,19546.328125,,16437423167.0,
2022-10-09,19446.42578125,,19542.5390625,,19349.259765625,,19417.478515625,,16837262532.0,
2022-10-10,19141.484375,3612.389892578125,19515.466796875,3652.169921875,19102.978515625,3588.10009765625,19446.416015625,3647.510009765625,27425022774.0,3834320000.0
2022-10-11,19051.41796875,3588.840087890625,19241.9609375,3640.659912109375,18925.603515625,3568.449951171875,19139.0,3595.860107421875,28711532910.0,4759030000.0
2022-10-12,19157.4453125,3577.030029296875,19203.19921875,3608.340087890625,19029.7578125,3573.860107421875,19052.646484375,3590.830078125,24950173846.0,4006830000.0
2022-10-13,19382.904296875,3669.909912109375,19453.328125,3685.409912109375,18319.822265625,3491.580078125,19156.966796875,3520.3701171875,44219840004.0,5021680000.0
2022-10-14,19185.65625,3583.070068359375,19889.146484375,3712.0,19115.408203125,3579.679931640625,19382.533203125,3690.409912109375,38452356727.0,4243030000.0
2022-10-15,19067.634765625,,19212.541015625,,19019.25,,19185.4375,,16192235532.0,
2022-10-16,19268.09375,,19389.603515625,,19068.9140625,,19068.9140625,,17988916650.0,
2022-10-17,19550.7578125,3677.949951171875,19635.802734375,3689.72998046875,19173.333984375,3638.64990234375,19268.5625,3638.64990234375,27472552998.0,4352780000.0
2022-10-18,19334.416015625,3719.97998046875,19666.994140625,3762.7900390625,19144.76953125,3686.530029296875,19550.466796875,3746.260009765625,30580012344.0,4483740000.0
2022-10-19,19139.53515625,3695.159912109375,19348.416015625,3728.580078125,19127.6875,3666.510009765625,19335.02734375,3703.110107421875,22425387184.0,4223800000.0
2022-10-20,19053.740234375,3665.780029296875,19315.19921875,3736.0,18971.458984375,3656.43994140625,19138.0859375,3689.050048828125,24493974420.0,4496620000.0
2022-10-21,19172.46875,3752.75,19237.384765625,3757.889892578125,18770.970703125,3647.419921875,19053.203125,3657.10009765625,32459287866.0,5078020000.0
2022-10-22,19208.189453125,,19248.068359375,,19132.244140625,,19172.380859375,,16104440957.0,
2022-10-23,19567.0078125,,19646.65234375,,19124.197265625,,19207.734375,,22128794335.0,
2022-10-24,19345.572265625,3797.340087890625,19589.125,3810.739990234375,19206.32421875,3741.64990234375,19567.76953125,3762.010009765625,30202235805.0,4747930000.0
2022-10-25,20095.857421875,3859.110107421875,20348.412109375,3862.85009765625,19261.447265625,3799.43994140625,19344.96484375,3799.43994140625,47761524910.0,4843120000.0
2022-10-26,20770.44140625,3830.60009765625,20938.134765625,3886.14990234375,20076.1171875,3824.070068359375,20092.236328125,3825.969970703125,58895950537.0,4817310000.0
2022-10-27,20285.8359375,3807.300048828125,20854.044921875,3859.949951171875,20255.373046875,3803.7900390625,20772.802734375,3834.68994140625,49625110402.0,4687320000.0
2022-10-28,20595.3515625,3901.06005859375,20724.98046875,3905.419921875,20086.068359375,3808.260009765625,20287.95703125,3808.260009765625,43994715910.0,4459410000.0
2022-10-29,20818.4765625,,20988.39453125,,20566.484375,,20595.103515625,,40369840645.0,
2022-10-30,20635.603515625,,20917.005859375,,20547.462890625,,20817.982421875,,31486345556.0,
2022-10-31,20495.7734375,3871.97998046875,20795.3203125,3893.72998046875,20287.458984375,3863.179931640625,20633.6953125,3881.85009765625,45668466815.0,4820620000.0
2022-11-01,20485.2734375,3856.10009765625,20647.2890625,3911.7900390625,20359.845703125,3843.800048828125,20494.8984375,3901.7900390625,39819303159.0,4481210000.0
2022-11-02,20159.50390625,3759.68994140625,20742.810546875,3894.43994140625,20087.134765625,3758.679931640625,20482.958984375,3852.89990234375,55552169483.0,4899000000.0
2022-11-03,20209.98828125,3719.889892578125,20382.095703125,3750.590087890625,20086.240234375,3698.14990234375,20162.689453125,3733.25,43228750179.0,4625290000.0
2022-11-04,21147.23046875,3770.550048828125,21209.560546875,3796.340087890625,20188.01953125,3708.840087890625,20208.76953125,3766.97998046875,64072727950.0,5400180000.0
2022-11-05,21282.69140625,,21446.88671875,,21097.634765625,,21144.83203125,,37846047609.0,
2022-11-06,20926.486328125,,21345.376953125,,20920.19140625,,21285.056640625,,35082693210.0,
2022-11-07,20602.81640625,3806.800048828125,21053.24609375,3813.949951171875,20489.97265625,3764.699951171875,20924.62109375,3780.7099609375,53510852236.0,4341620000.0
2022-11-08,18541.271484375,3828.110107421875,20664.607421875,3859.39990234375,17603.544921875,3786.280029296875,20600.671875,3817.02001953125,118992465607.0,4607640000.0
2022-11-09,15880.7802734375,3748.570068359375,18590.458984375,3818.199951171875,15682.6923828125,3744.219970703125,18543.76171875,3810.93994140625,102905151606.0,4645010000.0
2022-11-10,17586.771484375,3956.3701171875,18054.3125,3958.330078125,15834.0185546875,3859.889892578125,15883.158203125,3859.889892578125,83202283721.0,5781260000.0
2022-11-11,17034.29296875,3992.929931640625,17650.943359375,4001.47998046875,16543.482421875,3944.820068359375,17583.251953125,3963.719970703125,55871616488.0,5593310000.0
2022-11-12,16799.185546875,,17066.67578125,,16651.775390625,,17036.875,,29717699419.0,
2022-11-13,16353.365234375,,16920.765625,,16320.634765625,,16799.72265625,,27209183682.0,
2022-11-14,16618.19921875,3957.25,17109.32421875,4008.969970703125,15872.94140625,3956.39990234375,16352.0283203125,3977.969970703125,49630243054.0,4561930000.0
2022-11-15,16884.61328125,3991.72998046875,17051.962890625,4028.840087890625,16542.55078125,3953.169921875,16617.484375,4006.409912109375,36599436183.0,5015310000.0
2022-11-16,16669.439453125,3958.7900390625,16960.294921875,3983.090087890625,16430.111328125,3954.340087890625,16884.341796875,3976.820068359375,33925512989.0,4165320000.0
2022-11-17,16687.517578125,3946.56005859375,16726.439453125,3954.330078125,16460.68359375,3906.5400390625,16670.42578125,3919.260009765625,27868914022.0,4051780000.0
2022-11-18,16697.77734375,3965.340087890625,16947.05859375,3979.889892578125,16564.611328125,3935.97998046875,16687.912109375,3966.389892578125,26862218609.0,4037360000.0
2022-11-19,16711.546875,,16797.876953125,,16570.41015625,,16696.220703125,,16106223492.0,
2022-11-20,16291.83203125,,16746.779296875,,16248.6923828125,,16712.919921875,,21313378652.0,
2022-11-21,15787.2841796875,3949.93994140625,16291.2236328125,3962.0,15599.046875,3933.340087890625,16291.2236328125,3956.22998046875,37429485518.0,3850690000.0
2022-11-22,16189.76953125,4003.580078125,16253.0478515625,4005.8798828125,15656.6064453125,3956.8798828125,15782.30078125,3965.510009765625,30726828760.0,3887990000.0
2022-11-23,16610.70703125,4027.260009765625,16638.193359375,4033.780029296875,16170.5029296875,3998.659912109375,16195.5888671875,4000.300048828125,32958875628.0,3279720000.0
2022-11-24,16604.46484375,,16771.474609375,,16501.767578125,,16611.63671875,,26129037414.0,
2022-11-25,16521.841796875,4026.1201171875,16603.31640625,4034.02001953125,16388.404296875,4020.760009765625,16602.26953125,4023.340087890625,18678255976.0,1706460000.0
2022-11-26,16464.28125,,16666.86328125,,16416.228515625,,16521.576171875,,18000008764.0,
2022-11-27,16444.626953125,,16594.40625,,16437.025390625,,16463.8828125,,20443898509.0,
2022-11-28,16217.322265625,3963.93994140625,16482.93359375,4012.27001953125,16054.5302734375,3955.77001953125,16440.22265625,4005.360107421875,27743025156.0,3615430000.0
2022-11-29,16444.982421875,3957.6298828125,16522.2578125,3976.77001953125,16139.396484375,3937.64990234375,16217.6396484375,3964.18994140625,23581685468.0,3546040000.0
2022-11-30,17168.56640625,4080.110107421875,17190.9375,4080.110107421875,16445.4765625,3938.580078125,16445.4765625,3957.179931640625,29523576583.0,6579360000.0
2022-12-01,16967.1328125,4076.570068359375,17197.498046875,4100.509765625,16888.388671875,4050.8701171875,17168.001953125,4087.139892578125,22895392882.0,4527130000.0
2022-12-02,17088.66015625,4071.699951171875,17088.66015625,4080.47998046875,16877.880859375,4026.6298828125,16968.68359375,4040.169921875,19539705127.0,4012620000.0
2022-12-03,16908.236328125,,17116.041015625,,16888.140625,,17090.09765625,,16217776704.0,
2022-12-04,17130.486328125,,17157.767578125,,16903.439453125,,16908.169921875,,16824520830.0,
2022-12-05,16974.826171875,3998.840087890625,17378.15234375,4052.449951171875,16922.431640625,3984.489990234375,17128.89453125,4052.02001953125,22209086834.0,4280820000.0
2022-12-06,17089.50390625,3941.260009765625,17091.86328125,4001.510009765625,16939.921875,3918.389892578125,16975.23828125,3996.6298828125,19889922369.0,4368380000.0
2022-12-07,16848.126953125,3933.919921875,17109.376953125,3957.570068359375,16750.55859375,3922.679931640625,17089.505859375,3933.280029296875,19675404389.0,4118050000.0
2022-12-08,17233.474609375,3963.510009765625,17267.916015625,3974.18994140625,16788.783203125,3935.830078125,16847.349609375,3947.7900390625,20496603770.0,4006900000.0
2022-12-09,17133.15234375,3934.3798828125,17280.546875,3977.02001953125,17100.8359375,3933.0400390625,17232.1484375,3954.169921875,20328426366.0,3888260000.0
2022-12-10,17128.724609375,,17216.826171875,,17120.68359375,,17134.220703125,,12706781969.0,
2022-12-11,17104.193359375,,17245.634765625,,17091.8203125,,17129.7109375,,14122486832.0,
2022-12-12,17206.4375,3990.56005859375,17212.564453125,3990.7099609375,16899.39453125,3935.300048828125,17102.5,3939.2900390625,19617581341.0,3904130000.0
2022-12-13,17781.318359375,4019.64990234375,17930.0859375,4100.9599609375,17111.763671875,3993.030029296875,17206.44140625,4069.3798828125,26634741631.0,5079360000.0
2022-12-14,17815.650390625,3995.320068359375,18318.53125,4053.760009765625,17739.513671875,3965.64990234375,17782.06640625,4015.5400390625,25534481470.0,4472340000.0
2022-12-15,17364.865234375,3895.75,17846.744140625,3958.3701171875,17322.58984375,3879.449951171875,17813.64453125,3958.3701171875,20964448341.0,4493900000.0
2022-12-16,16647.484375,3852.360107421875,17505.525390625,3890.909912109375,16584.701171875,3827.909912109375,17364.546875,3890.909912109375,24031608960.0,7493660000.0
2022-12-17,16795.091796875,,16800.58984375,,16614.029296875,,16646.982421875,,14463581825.0,
2022-12-18,16757.9765625,,16815.38671875,,16697.8203125,,16795.609375,,10924354698.0,
2022-12-19,16439.6796875,3817.659912109375,16807.52734375,3854.860107421875,16398.13671875,3800.0400390625,16759.041015625,3853.7900390625,17221074814.0,3969610000.0
2022-12-20,16906.3046875,3821.6201171875,17012.984375,3838.239990234375,16427.8671875,3795.6201171875,16441.787109375,3810.469970703125,22722096615.0,3985370000.0
2022-12-21,16817.53515625,3878.43994140625,16916.80078125,3889.820068359375,16755.912109375,3839.489990234375,16904.52734375,3839.489990234375,14882945045.0,3775200000.0
2022-12-22,16830.341796875,3822.389892578125,16866.673828125,3853.260009765625,16592.408203125,3764.489990234375,16818.380859375,3853.260009765625,16441573050.0,3956950000.0
2022-12-23,16796.953125,3844.820068359375,16905.21875,3845.800048828125,16794.458984375,3797.010009765625,16829.64453125,3815.110107421875,15329265213.0,2819280000.0
2022-12-24,16847.755859375,,16864.703125,,16793.52734375,,16796.9765625,,9744636213.0,
2022-12-25,16841.986328125,,16860.5546875,,16755.25390625,,16847.505859375,,11656379938.0,
2022-12-26,16919.8046875,,16920.123046875,,16812.369140625,,16842.25,,11886957804.0,
2022-12-27,16717.173828125,3829.25,16959.845703125,3846.64990234375,16642.072265625,3813.219970703125,16919.291015625,3843.340087890625,15748580239.0,3030300000.0
2022-12-28,16552.572265625,3783.219970703125,16768.169921875,3848.320068359375,16497.556640625,3780.780029296875,16716.400390625,3829.56005859375,17005713920.0,3083520000.0
